compound1,compound2,reaction,KOs
C00446,C00103,R00955,K00965
C00446,C00052,R00955,K00965
C16156,C16157,R07662,K13014
C16156,C00058,R07662,K13014
C00001,C16157,R07662,K13014
C00001,C00058,R07662,K13014
C00001,C01132,R06001,K12373
C00009,C00074,R03254,K01627
C00009,C01112,R03254,K01627
C00009,C00001,R03254,K01627
C00009,C20861,R10811,K18785
C00009,C00636,R10811,K18785
C00002,C00008,R01201,K00884
C00002,C00357,R01201,K00884
C00140,C00008,R01201,K00884
C00140,C00357,R01201,K00884
C05730,C00051,R01918,"K01460,K01833"
C05730,C00315,R01918,"K01460,K01833"
C00001,C00051,R01918,"K01460,K01833"
C00001,C00315,R01918,"K01460,K01833"
C05382,C19882,R09768,K03271
C00169,C00009,R01397,"K00608,K00609,K00610,K11540,K11541"
C00169,C00438,R01397,"K00608,K00609,K00610,K11540,K11541"
C00049,C00009,R01397,"K00608,K00609,K00610,K11540,K11541"
C00049,C00438,R01397,"K00608,K00609,K00610,K11540,K11541"
C00001,C11947,R06412,"K01692,K01782,K01825"
C00021,C03431,R00193,K12960
C00021,C00014,R00193,K12960
C00001,C03431,R00193,K12960
C00001,C00014,R00193,K12960
C06311,C01097,R05571,K00094
C06311,C00004,R05571,K00094
C06311,C00080,R05571,K00094
C00003,C01097,R05571,K00094
C00003,C00004,R05571,K00094
C00003,C00080,R05571,K00094
C00001,C00008,R00125,K01525
C00369,C01083,R09995,"K01214,K01236,K06044"
C00256,C00022,R00704,"K03777,K03778"
C00256,C00004,R00704,"K03777,K03778"
C00256,C00080,R00704,"K03777,K03778"
C00003,C00022,R00704,"K03777,K03778"
C00003,C00004,R00704,"K03777,K03778"
C00003,C00080,R00704,"K03777,K03778"
C00431,C03273,R02274,"K07250,K14268"
C00431,C00025,R02274,"K07250,K14268"
C00026,C03273,R02274,"K07250,K14268"
C00026,C00025,R02274,"K07250,K14268"
C20861,C20236,R10810,K16213
C11907,C00688,R06514,"K01790,K23987"
C05382,C00279,R01827,"K00616,K13810"
C05382,C05345,R01827,"K00616,K13810"
C00118,C00279,R01827,"K00616,K13810"
C00118,C05345,R01827,"K00616,K13810"
C00582,C20062,R09838,"K02609,K02610,K02611,K02612,K02613"
C00582,C00001,R09838,"K02609,K02610,K02611,K02612,K02613"
C00582,C00006,R09838,"K02609,K02610,K02611,K02612,K02613"
C00007,C20062,R09838,"K02609,K02610,K02611,K02612,K02613"
C00007,C00001,R09838,"K02609,K02610,K02611,K02612,K02613"
C00007,C00006,R09838,"K02609,K02610,K02611,K02612,K02613"
C00005,C20062,R09838,"K02609,K02610,K02611,K02612,K02613"
C00005,C00001,R09838,"K02609,K02610,K02611,K02612,K02613"
C00005,C00006,R09838,"K02609,K02610,K02611,K02612,K02613"
C00080,C20062,R09838,"K02609,K02610,K02611,K02612,K02613"
C00080,C00001,R09838,"K02609,K02610,K02611,K02612,K02613"
C00080,C00006,R09838,"K02609,K02610,K02611,K02612,K02613"
C00001,C20253,R09980,K09020
C00001,C01563,R09980,K09020
C01228,C00035,R00336,"K01139,K21138"
C01228,C00013,R00336,"K01139,K21138"
C00001,C00035,R00336,"K01139,K21138"
C00001,C00013,R00336,"K01139,K21138"
C17552,C19858,R12658,K03185
C17552,C00001,R12658,K03185
C00007,C19858,R12658,K03185
C00007,C00001,R12658,K03185
C00459,C00364,R11323,"K01513,K04765,K06287,K25435"
C00459,C00013,R11323,"K01513,K04765,K06287,K25435"
C00001,C00364,R11323,"K01513,K04765,K06287,K25435"
C00001,C00013,R11323,"K01513,K04765,K06287,K25435"
C00001,C00137,R01194,"K01189,K07406,K07407"
C00001,C00124,R01194,"K01189,K07406,K07407"
C06510,C00144,R11174,K02233
C06510,C21153,R11174,K02233
C04778,C00144,R11174,K02233
C04778,C21153,R11174,K02233
C00798,C00058,R07290,K07749
C00798,C00313,R07290,K07749
C06407,C00021,R05181,K05936
C06407,C06416,R05181,K05936
C00006,C01219,R03392,"K00523,K12452"
C00006,C00005,R03392,"K00523,K12452"
C00006,C00080,R03392,"K00523,K12452"
C00001,C01219,R03392,"K00523,K12452"
C00001,C00005,R03392,"K00523,K12452"
C00001,C00080,R03392,"K00523,K12452"
C00131,C00206,R01138,"K00873,K12406"
C00131,C00074,R01138,"K00873,K12406"
C00022,C00206,R01138,"K00873,K12406"
C00022,C00074,R01138,"K00873,K12406"
C00141,C00630,R01210,"K00166,K00167,K00382,K09699,K11381"
C00141,C00011,R01210,"K00166,K00167,K00382,K09699,K11381"
C00141,C00004,R01210,"K00166,K00167,K00382,K09699,K11381"
C00141,C00080,R01210,"K00166,K00167,K00382,K09699,K11381"
C00010,C00630,R01210,"K00166,K00167,K00382,K09699,K11381"
C00010,C00011,R01210,"K00166,K00167,K00382,K09699,K11381"
C00010,C00004,R01210,"K00166,K00167,K00382,K09699,K11381"
C00010,C00080,R01210,"K00166,K00167,K00382,K09699,K11381"
C00003,C00630,R01210,"K00166,K00167,K00382,K09699,K11381"
C00003,C00011,R01210,"K00166,K00167,K00382,K09699,K11381"
C00003,C00004,R01210,"K00166,K00167,K00382,K09699,K11381"
C00003,C00080,R01210,"K00166,K00167,K00382,K09699,K11381"
C06509,C06510,R05222,"K02231,K19712"
C06509,C00013,R05222,"K02231,K19712"
C00044,C06510,R05222,"K02231,K19712"
C00044,C00013,R05222,"K02231,K19712"
C00206,C00342,R02017,"K00525,K00526,K10807,K10808"
C00206,C00008,R02017,"K00525,K00526,K10807,K10808"
C00343,C00342,R02017,"K00525,K00526,K10807,K10808"
C00343,C00008,R02017,"K00525,K00526,K10807,K10808"
C00001,C00342,R02017,"K00525,K00526,K10807,K10808"
C00001,C00008,R02017,"K00525,K00526,K10807,K10808"
C00001,C11924,R06366,K00128
C00001,C00004,R06366,K00128
C00001,C00080,R06366,K00128
C00003,C11924,R06366,K00128
C00003,C00004,R06366,K00128
C00003,C00080,R06366,K00128
C00106,C20231,R09936,"K09018,K09024"
C00106,C00061,R09936,"K09018,K09024"
C00007,C20231,R09936,"K09018,K09024"
C00007,C00061,R09936,"K09018,K09024"
C00020,C00224,R08553,"K00394,K00395"
C00020,C01352,R08553,"K00394,K00395"
C00094,C00224,R08553,"K00394,K00395"
C00094,C01352,R08553,"K00394,K00395"
C00016,C00224,R08553,"K00394,K00395"
C00016,C01352,R08553,"K00394,K00395"
C00089,C16688,R00811,K02810
C00089,C00615,R00811,K02810
C20278,C20279,R10012,K16182
C20278,C00014,R10012,K16182
C20278,C00004,R10012,K16182
C20278,C00080,R10012,K16182
C00003,C20279,R10012,K16182
C00003,C00014,R10012,K16182
C00003,C00004,R10012,K16182
C00003,C00080,R10012,K16182
C00001,C20279,R10012,K16182
C00001,C00014,R10012,K16182
C00001,C00004,R10012,K16182
C00001,C00080,R10012,K16182
C00718,C00208,R05196,"K00705,K22451"
C00031,C00208,R05196,"K00705,K22451"
C00022,C05125,R00014,"K00161,K00162,K00163,K01568,K01652,K01653,K11258"
C00022,C00011,R00014,"K00161,K00162,K00163,K01568,K01652,K01653,K11258"
C00068,C05125,R00014,"K00161,K00162,K00163,K01568,K01652,K01653,K11258"
C00068,C00011,R00014,"K00161,K00162,K00163,K01568,K01652,K01653,K11258"
C00154,C05272,R01279,"K00232,K00249,K00255,K06445,K09479"
C00154,C01352,R01279,"K00232,K00249,K00255,K06445,K09479"
C00016,C05272,R01279,"K00232,K00249,K00255,K06445,K09479"
C00016,C01352,R01279,"K00232,K00249,K00255,K06445,K09479"
C00055,C00475,R00511,"K01081,K02566,K03787,K08693,K08723,K11751,K19970,K24242,K25434"
C00055,C00009,R00511,"K01081,K02566,K03787,K08693,K08723,K11751,K19970,K24242,K25434"
C00001,C00475,R00511,"K01081,K02566,K03787,K08693,K08723,K11751,K19970,K24242,K25434"
C00001,C00009,R00511,"K01081,K02566,K03787,K08693,K08723,K11751,K19970,K24242,K25434"
C00294,C00262,R01863,"K03783,K03784,K05810,K09913"
C00294,C00620,R01863,"K03783,K03784,K05810,K09913"
C00009,C00262,R01863,"K03783,K03784,K05810,K09913"
C00009,C00620,R01863,"K03783,K03784,K05810,K09913"
C00448,C04216,R09247,"K00805,K24873"
C00448,C00013,R09247,"K00805,K24873"
C00129,C04216,R09247,"K00805,K24873"
C00129,C00013,R09247,"K00805,K24873"
C00002,C00008,R01512,K00927
C00002,C00236,R01512,K00927
C00197,C00008,R01512,K00927
C00197,C00236,R01512,K00927
C03539,C11838,R01291,K07173
C03539,C00155,R01291,K07173
C00100,C00010,R00927,"K00632,K07508,K07509,K07513"
C00100,C03344,R00927,"K00632,K07508,K07509,K07513"
C00024,C00010,R00927,"K00632,K07508,K07509,K07513"
C00024,C03344,R00927,"K00632,K07508,K07509,K07513"
C00002,C00008,R01771,"K00872,K02203,K02204"
C00002,C01102,R01771,"K00872,K02203,K02204"
C00043,C04573,R00421,"K02474,K13015,K22926"
C00043,C00004,R00421,"K02474,K13015,K22926"
C00043,C00080,R00421,"K02474,K13015,K22926"
C00003,C04573,R00421,"K02474,K13015,K22926"
C00003,C00004,R00421,"K02474,K13015,K22926"
C00003,C00080,R00421,"K02474,K13015,K22926"
C00001,C04573,R00421,"K02474,K13015,K22926"
C00001,C00004,R00421,"K02474,K13015,K22926"
C00001,C00080,R00421,"K02474,K13015,K22926"
C00365,C00415,R02101,"K00560,K13998"
C00365,C00364,R02101,"K00560,K13998"
C00143,C00415,R02101,"K00560,K13998"
C00143,C00364,R02101,"K00560,K13998"
C06508,C06509,R05221,K02231
C06508,C00008,R05221,K02231
C00002,C06509,R05221,K02231
C00002,C00008,R05221,K02231
C00027,C21754,R11906,"K03782,K10789"
C00027,C05360,R11906,"K03782,K10789"
C00027,C00001,R11906,"K03782,K10789"
C04851,C05893,R05662,K02563
C04851,C00015,R05662,K02563
C00043,C05893,R05662,K02563
C00043,C00015,R05662,K02563
C00001,C03589,R02601,"K02554,K18364"
C00006,C05750,R04536,"K00059,K00665,K00667,K11533,K11539"
C00006,C00005,R04536,"K00059,K00665,K00667,K11533,K11539"
C00006,C00080,R04536,"K00059,K00665,K00667,K11533,K11539"
C00002,C00008,R09640,K09001
C00002,C19770,R09640,K09001
C00001,C00008,R09640,K09001
C00001,C19770,R09640,K09001
C03576,C01217,R04347,"K00577,K00578,K00579,K00580,K00581,K00582,K00583,K00584"
C03576,C03920,R04347,"K00577,K00578,K00579,K00580,K00581,K00582,K00583,K00584"
C00037,C00143,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00037,C00014,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00037,C00011,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00037,C00004,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00037,C00080,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00101,C00143,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00101,C00014,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00101,C00011,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00101,C00004,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00101,C00080,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00003,C00143,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00003,C00014,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00003,C00011,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00003,C00004,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00003,C00080,R01221,"K00281,K00282,K00283,K00382,K00605,K02437"
C00003,C05748,R04955,"K00208,K00209,K02371,K11533"
C00003,C00004,R04955,"K00208,K00209,K02371,K11533"
C00003,C00080,R04955,"K00208,K00209,K02371,K11533"
C00092,C04006,R07324,K01858
C00044,C00058,R00425,"K01497,K14652"
C00044,C01304,R00425,"K01497,K14652"
C00044,C00009,R00425,"K01497,K14652"
C00001,C00058,R00425,"K01497,K14652"
C00001,C01304,R00425,"K01497,K14652"
C00001,C00009,R00425,"K01497,K14652"
C00002,C00008,R00150,K00926
C00002,C00169,R00150,K00926
C00002,C00001,R00150,K00926
C00014,C00008,R00150,K00926
C00014,C00169,R00150,K00926
C00014,C00001,R00150,K00926
C00001,C00559,R02088,"K01081,K02566,K03787,K06952,K07023,K08693,K08722,K11751,K19970"
C00001,C00009,R02088,"K01081,K02566,K03787,K06952,K07023,K08693,K08722,K11751,K19970"
C19848,C18237,R09735,"K03750,K15376"
C19848,C00020,R09735,"K03750,K15376"
C19848,C00001,R09735,"K03750,K15376"
C00186,C00256,R01450,K22373
C00006,C15996,R07605,"K06879,K09457"
C00006,C00005,R07605,"K06879,K09457"
C00006,C00080,R07605,"K06879,K09457"
C01290,C04730,R03491,"K01186,K12357"
C01290,C00001,R03491,"K01186,K12357"
C00003,C05754,R04961,"K00208,K00209,K02371,K11533"
C00003,C00004,R04961,"K00208,K00209,K02371,K11533"
C00003,C00080,R04961,"K00208,K00209,K02371,K11533"
C00064,C00025,R00256,"K01425,K01954,K01955,K01956,K05597,K11540,K11541,K23265"
C00064,C00014,R00256,"K01425,K01954,K01955,K01956,K05597,K11540,K11541,K23265"
C00001,C00025,R00256,"K01425,K01954,K01955,K01956,K05597,K11540,K11541,K23265"
C00001,C00014,R00256,"K01425,K01954,K01955,K01956,K05597,K11540,K11541,K23265"
C00002,C00008,R02331,"K00940,K18533"
C00002,C00460,R02331,"K00940,K18533"
C01346,C00008,R02331,"K00940,K18533"
C01346,C00460,R02331,"K00940,K18533"
C00002,C00008,R01526,"K00853,K00875,K22935,K24707"
C00002,C00199,R01526,"K00853,K00875,K22935,K24707"
C00309,C00008,R01526,"K00853,K00875,K22935,K24707"
C00309,C00199,R01526,"K00853,K00875,K22935,K24707"
C01137,C00170,R01920,"K00797,K24034"
C01137,C00315,R01920,"K00797,K24034"
C00134,C00170,R01920,"K00797,K24034"
C00134,C00315,R01920,"K00797,K24034"
C01132,C06376,R08366,"K02744,K02745,K02746,K02747"
C01132,C00615,R08366,"K02744,K02745,K02746,K02747"
C00043,C01170,R00420,K01791
C00002,C00008,R07414,K09470
C00002,C00009,R07414,K09470
C00002,C15699,R07414,K09470
C00025,C00008,R07414,K09470
C00025,C00009,R07414,K09470
C00025,C15699,R07414,K09470
C00134,C00008,R07414,K09470
C00134,C00009,R07414,K09470
C00134,C15699,R07414,K09470
C00001,C04132,R07810,K12373
C02642,C00099,R00905,"K01431,K06016"
C02642,C00011,R00905,"K01431,K06016"
C02642,C00014,R00905,"K01431,K06016"
C00001,C00099,R00905,"K01431,K06016"
C00001,C00011,R00905,"K01431,K06016"
C00001,C00014,R00905,"K01431,K06016"
C00001,C05623,R13063,K05989
C00001,C02338,R13063,K05989
C00002,C00008,R10970,K18478
C00002,C20831,R10970,K18478
C20830,C00008,R10970,K18478
C20830,C20831,R10970,K18478
C00075,C00013,R00416,"K00972,K04042,K11528"
C00075,C00043,R00416,"K00972,K04042,K11528"
C04501,C00013,R00416,"K00972,K04042,K11528"
C04501,C00043,R00416,"K00972,K04042,K11528"
C00002,C00008,R04144,"K01945,K11787,K11788,K13713"
C00002,C00009,R04144,"K01945,K11787,K11788,K13713"
C00002,C03838,R04144,"K01945,K11787,K11788,K13713"
C00037,C00008,R04144,"K01945,K11787,K11788,K13713"
C00037,C00009,R04144,"K01945,K11787,K11788,K13713"
C00037,C03838,R04144,"K01945,K11787,K11788,K13713"
C00001,C00166,R01374,K00285
C00001,C00014,R01374,K00285
C00001,C15603,R01374,K00285
C15602,C00166,R01374,K00285
C15602,C00014,R01374,K00285
C15602,C15603,R01374,K00285
C00002,C00020,R00381,"K01971,K07468,K10747,K10776,K10777"
C00002,C00013,R00381,"K01971,K07468,K10747,K10776,K10777"
C00002,C00039,R00381,"K01971,K07468,K10747,K10776,K10777"
C00039,C00020,R00381,"K01971,K07468,K10747,K10776,K10777"
C00039,C00013,R00381,"K01971,K07468,K10747,K10776,K10777"
C00039,C00039,R00381,"K01971,K07468,K10747,K10776,K10777"
C00080,C01137,R00178,K01611
C00080,C00011,R00178,K01611
C01674,C00140,R00022,"K01207,K12373"
C00001,C00140,R00022,"K01207,K12373"
C00498,C00008,R11783,K00697
C00498,C00689,R11783,K00697
C00092,C00008,R11783,K00697
C00092,C00689,R11783,K00697
C00003,C04281,R03291,K00286
C00003,C00004,R03291,K00286
C00003,C00080,R03291,K00286
C02741,C04896,R04037,"K01496,K11755,K14152"
C00001,C04896,R04037,"K01496,K11755,K14152"
C00130,C00294,R01126,"K01081,K02566,K03787,K08693,K11751,K18550,K19970,K20881"
C00130,C00009,R01126,"K01081,K02566,K03787,K08693,K11751,K18550,K19970,K20881"
C00001,C00294,R01126,"K01081,K02566,K03787,K08693,K11751,K18550,K19970,K20881"
C00001,C00009,R01126,"K01081,K02566,K03787,K08693,K11751,K18550,K19970,K20881"
C00085,C00279,R01067,K00615
C00085,C00231,R01067,K00615
C00118,C00279,R01067,K00615
C00118,C00231,R01067,K00615
C00024,C05744,R10707,"K00648,K18473"
C00024,C00010,R10707,"K00648,K18473"
C00024,C00011,R10707,"K00648,K18473"
C01209,C05744,R10707,"K00648,K18473"
C01209,C00010,R10707,"K00648,K18473"
C01209,C00011,R10707,"K00648,K18473"
C00001,C00180,R01421,K01512
C00001,C00009,R01421,K01512
C02191,C00032,R00310,K01772
C02191,C00080,R00310,K01772
C14818,C00032,R00310,K01772
C14818,C00080,R00310,K01772
C00498,C00008,R02421,"K00703,K13679,K16148,K20812"
C00498,C00718,R02421,"K00703,K13679,K16148,K20812"
C00718,C00008,R02421,"K00703,K13679,K16148,K20812"
C00718,C00718,R02421,"K00703,K13679,K16148,K20812"
C00058,C00008,R06975,K06863
C00058,C00009,R06975,K06863
C00058,C04734,R06975,K06863
C00002,C00008,R06975,K06863
C00002,C00009,R06975,K06863
C00002,C04734,R06975,K06863
C04677,C00008,R06975,K06863
C04677,C00009,R06975,K06863
C04677,C04734,R06975,K06863
C00002,C00008,R03576,K00881
C00002,C02962,R03576,K00881
C00024,C00010,R00230,"K00625,K04020,K13788,K15024"
C00024,C00227,R00230,"K00625,K04020,K13788,K15024"
C00009,C00010,R00230,"K00625,K04020,K13788,K15024"
C00009,C00227,R00230,"K00625,K04020,K13788,K15024"
C15547,C03657,R07262,"K12073,K19222"
C15547,C00010,R07262,"K12073,K19222"
C00001,C03657,R07262,"K12073,K19222"
C00001,C00010,R07262,"K12073,K19222"
C05819,C11481,R10149,"K08352,K08353,K08354"
C05819,C00283,R10149,"K08352,K08353,K08354"
C05819,C00828,R10149,"K08352,K08353,K08354"
C01051,C00021,R03194,"K00589,K02302,K02303,K02496,K13542,K13543"
C01051,C02463,R03194,"K00589,K02302,K02303,K02496,K13542,K13543"
C00979,C00097,R04859,"K01738,K01740,K10150,K13034,K17069"
C00979,C00094,R04859,"K01738,K01740,K10150,K13034,K17069"
C00979,C00343,R04859,"K01738,K01740,K10150,K13034,K17069"
C00979,C00033,R04859,"K01738,K01740,K10150,K13034,K17069"
C00342,C00097,R04859,"K01738,K01740,K10150,K13034,K17069"
C00342,C00094,R04859,"K01738,K01740,K10150,K13034,K17069"
C00342,C00343,R04859,"K01738,K01740,K10150,K13034,K17069"
C00342,C00033,R04859,"K01738,K01740,K10150,K13034,K17069"
C00080,C00097,R04859,"K01738,K01740,K10150,K13034,K17069"
C00080,C00094,R04859,"K01738,K01740,K10150,K13034,K17069"
C00080,C00343,R04859,"K01738,K01740,K10150,K13034,K17069"
C00080,C00033,R04859,"K01738,K01740,K10150,K13034,K17069"
C00002,C00020,R01280,"K01897,K15013"
C00002,C00154,R01280,"K01897,K15013"
C00002,C00013,R01280,"K01897,K15013"
C00249,C00020,R01280,"K01897,K15013"
C00249,C00154,R01280,"K01897,K15013"
C00249,C00013,R01280,"K01897,K15013"
C00010,C00020,R01280,"K01897,K15013"
C00010,C00154,R01280,"K01897,K15013"
C00010,C00013,R01280,"K01897,K15013"
C00119,C04646,R08237,K00760
C00119,C00013,R08237,K00760
C00054,C00020,R00188,"K01082,K06881,K07053,K15422,K15759"
C00054,C00009,R00188,"K01082,K06881,K07053,K15422,K15759"
C00001,C00020,R00188,"K01082,K06881,K07053,K15422,K15759"
C00001,C00009,R00188,"K01082,K06881,K07053,K15422,K15759"
C04628,C04832,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C04628,C00139,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C04628,C00058,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C03576,C04832,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C03576,C00139,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C03576,C00058,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C00138,C04832,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C00138,C00139,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C00138,C00058,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C00011,C04832,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C00011,C00139,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C00011,C00058,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C00080,C04832,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C00080,C00139,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C00080,C00058,R11944,"K00125,K03388,K03389,K03390,K14127,K22516"
C02352,C02352,R01433,"K01198,K15920,K22268"
C02352,C00001,R01433,"K01198,K15920,K22268"
C00002,C00008,R02404,"K01902,K01903"
C00002,C00009,R02404,"K01902,K01903"
C00002,C00531,R02404,"K01902,K01903"
C00010,C00008,R02404,"K01902,K01903"
C00010,C00009,R02404,"K01902,K01903"
C00010,C00531,R02404,"K01902,K01903"
C00546,C05235,R10718,K18471
C00546,C00003,R10718,K18471
C00004,C05235,R10718,K18471
C00004,C00003,R10718,K18471
C00080,C05235,R10718,K18471
C00080,C00003,R10718,K18471
C00138,C00139,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00138,C00022,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00138,C00010,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00024,C00139,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00024,C00022,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00024,C00010,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00011,C00139,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00011,C00022,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00011,C00010,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00080,C00139,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00080,C00022,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00080,C00010,R01196,"K00169,K00170,K00171,K00172,K00174,K00175,K00189,K03737"
C00051,C14864,R07093,"K00799,K04097,K13299,K23790"
C00051,C01327,R07093,"K00799,K04097,K13299,K23790"
C16221,C04088,R07765,"K00208,K02371,K11533"
C16221,C00003,R07765,"K00208,K02371,K11533"
C00004,C04088,R07765,"K00208,K02371,K11533"
C00004,C00003,R07765,"K00208,K02371,K11533"
C00080,C04088,R07765,"K00208,K02371,K11533"
C00080,C00003,R07765,"K00208,K02371,K11533"
C01137,C00170,R08359,"K00797,K24034"
C01137,C16565,R08359,"K00797,K24034"
C01672,C00170,R08359,"K00797,K24034"
C01672,C16565,R08359,"K00797,K24034"
C00003,C05751,R04958,"K00208,K00209,K02371,K11533"
C00003,C00004,R04958,"K00208,K00209,K02371,K11533"
C00003,C00080,R04958,"K00208,K00209,K02371,K11533"
C00644,C00392,R02167,"K19270,K24204"
C00644,C00009,R02167,"K19270,K24204"
C00001,C00392,R02167,"K19270,K24204"
C00001,C00009,R02167,"K19270,K24204"
C04494,C01228,R03409,"K01514,K01524"
C04494,C00009,R03409,"K01514,K01524"
C00001,C01228,R03409,"K01514,K01524"
C00001,C00009,R03409,"K01514,K01524"
C16219,C16220,R07763,"K00059,K11533"
C16219,C00006,R07763,"K00059,K11533"
C00005,C16220,R07763,"K00059,K11533"
C00005,C00006,R07763,"K00059,K11533"
C00080,C16220,R07763,"K00059,K11533"
C00080,C00006,R07763,"K00059,K11533"
C00109,C06032,R00994,K00052
C00109,C00003,R00994,K00052
C00011,C06032,R00994,K00052
C00011,C00003,R00994,K00052
